Iteration, Temperature, AcceptedMoves, RejectedMoves, Wirelength(HPWL), Area
57, 2262.47, 10, 1, 960301, 869514
58, 2149.34, 8, 3, 964847, 869514
59, 2041.87, 8, 3, 983268, 866760
60, 1939.78, 8, 3, 969994, 858382
61, 1842.79, 11, 1, 965012, 837144
62, 1750.65, 7, 5, 948663, 804413
63, 1663.12, 4, 8, 950826, 817167
64, 1579.96, 9, 3, 962825, 805164
65, 1500.97, 7, 5, 942949, 774391
66, 1425.92, 6, 6, 937036, 773508
67, 1354.62, 10, 2, 925954, 773508
68, 1286.89, 11, 1, 915628, 779160
69, 1222.55, 6, 6, 908293, 782784
70, 1161.42, 12, 1, 883562, 736642
71, 1103.35, 10, 3, 867882, 737397
72, 1048.18, 11, 2, 880357, 734049
73, 995.771, 6, 7, 876024, 730241
74, 945.983, 6, 7, 872050, 742603
75, 898.684, 5, 8, 849659, 717948
76, 853.749, 9, 4, 834954, 714987
77, 811.062, 8, 5, 847689, 698030
78, 770.509, 5, 9, 841357, 698030
79, 731.983, 7, 7, 837088, 699712
80, 695.384, 10, 4, 836442, 708915
81, 660.615, 7, 7, 840607, 703912
82, 627.584, 11, 3, 843222, 704748
83, 596.205, 4, 10, 842686, 699730
84, 566.395, 4, 10, 838363, 688875
85, 538.075, 4, 10, 828969, 688875
86, 511.171, 4, 11, 829650, 688040
87, 485.613, 10, 5, 825962, 679728
88, 461.332, 4, 11, 827381, 680544
89, 438.265, 5, 10, 842282, 675675
90, 416.352, 9, 6, 846819, 672384
91, 395.535, 4, 11, 840594, 674016
92, 375.758, 5, 10, 817904, 658512
93, 356.97, 5, 11, 811717, 655248
94, 339.121, 9, 7, 818892, 650720
95, 322.165, 8, 8, 806566, 648410
96, 306.057, 5, 11, 795586, 634280
97, 290.754, 6, 10, 806634, 635088
98, 276.217, 8, 8, 787959, 617747
99, 262.406, 9, 8, 787314, 620066
100, 249.285, 3, 14, 786489, 608076
101, 236.821, 5, 12, 774846, 608364
102, 224.98, 7, 10, 779816, 599794
103, 213.731, 6, 11, 774059, 587502
104, 203.045, 4, 13, 778577, 585990
105, 192.892, 4, 14, 773862, 586755
106, 183.248, 4, 14, 764836, 589815
107, 174.085, 8, 10, 766940, 588288
108, 165.381, 2, 16, 757797, 591352
109, 157.112, 5, 13, 758325, 582692
110, 149.256, 3, 15, 760961, 578204
111, 141.794, 9, 10, 762016, 563920
112, 134.704, 5, 14, 750206, 566960
113, 127.969, 5, 14, 748061, 565360
114, 121.57, 7, 12, 749868, 562275
115, 115.492, 3, 16, 746300, 562275
116, 109.717, 3, 17, 741077, 562275
117, 104.231, 8, 12, 742522, 560745
118, 99.0197, 0, 20, 742522, 560745
119, 94.0688, 7, 13, 736237, 554008
120, 89.3653, 4, 16, 737702, 550308
121, 84.8971, 3, 18, 739162, 547276
122, 80.6522, 3, 18, 737795, 547276
123, 76.6196, 4, 17, 726223, 547276
124, 72.7886, 6, 15, 728001, 545200
125, 69.1492, 0, 21, 728001, 545200
126, 65.6917, 6, 16, 732076, 538500
127, 62.4071, 6, 16, 730144, 537093
128, 59.2868, 7, 15, 717832, 532899
129, 56.3224, 2, 20, 719789, 529975
130, 53.5063, 4, 18, 719377, 529975
131, 50.831, 2, 21, 717276, 529975
132, 48.2895, 2, 21, 720062, 524898
133, 45.875, 1, 22, 718488, 526350
134, 43.5812, 4, 19, 724587, 523450
135, 41.4022, 6, 17, 722919, 522000
136, 39.3321, 7, 17, 718714, 510901
137, 37.3655, 5, 19, 713036, 508333
138, 35.4972, 7, 17, 710658, 498336
139, 33.7223, 0, 24, 710658, 498336
140, 32.0362, 1, 24, 709943, 498336
141, 30.4344, 2, 23, 708793, 496944
142, 28.9127, 1, 24, 708793, 496944
143, 27.467, 2, 23, 706559, 496230
144, 26.0937, 2, 24, 706682, 496230
145, 24.789, 3, 23, 706271, 496230
146, 23.5496, 2, 24, 705236, 496230
147, 22.3721, 2, 24, 704429, 496230
148, 21.2535, 1, 26, 702809, 496230
149, 20.1908, 2, 25, 700274, 497658
150, 19.1813, 1, 26, 696636, 494802
151, 18.2222, 3, 24, 689548, 489294
152, 17.3111, 2, 26, 690816, 485082
153, 16.4455, 2, 26, 691098, 483678
154, 15.6233, 1, 27, 690425, 483678
155, 14.8421, 0, 29, 690425, 483678
156, 14.1, 1, 28, 690425, 483678
157, 13.395, 1, 28, 689884, 483678
158, 12.7252, 2, 27, 687675, 483678
159, 12.089, 0, 30, 687675, 483678
160, 11.4845, 2, 28, 686517, 483678
161, 10.9103, 4, 26, 684872, 480900
162, 10.3648, 2, 29, 683692, 480900
163, 9.84655, 2, 29, 683678, 480900
164, 9.35422, 1, 30, 683003, 480900
165, 8.88651, 4, 27, 681464, 480900
166, 8.44218, 7, 25, 688911, 478142
167, 8.02008, 2, 30, 687455, 478142
168, 7.61907, 1, 31, 687231, 478142
169, 7.23812, 7, 26, 684774, 477456
170, 6.87621, 4, 29, 681331, 477456
171, 6.5324, 2, 31, 680991, 477456
172, 6.20578, 3, 31, 679679, 477456
173, 5.89549, 3, 31, 680783, 474672
174, 5.60072, 4, 30, 677878, 469189
175, 5.32068, 0, 35, 677878, 469189
176, 5.05465, 4, 31, 676297, 469189
177, 4.80192, 3, 32, 672583, 469189
178, 4.56182, 4, 32, 671844, 469189
179, 4.33373, 0, 36, 671844, 469189
180, 4.11704, 3, 33, 669681, 469189
181, 3.91119, 3, 34, 673447, 467142
182, 3.71563, 2, 35, 670234, 466464
183, 3.52985, 2, 36, 668190, 466473
184, 3.35336, 3, 35, 667910, 466473
185, 3.18569, 2, 36, 667910, 466473
186, 3.0264, 2, 37, 667666, 466473
187, 2.87508, 2, 37, 667666, 466473
188, 2.73133, 3, 36, 667572, 466473
189, 2.59476, 1, 39, 667471, 466473
190, 2.46503, 2, 38, 666744, 466473
191, 2.34177, 1, 40, 666744, 466473
192, 2.22469, 2, 39, 666693, 465794
193, 2.11345, 1, 40, 666693, 465794
194, 2.00778, 3, 39, 666606, 462399
195, 1.90739, 3, 39, 666544, 462399
196, 1.81202, 4, 39, 666599, 462336
197, 1.72142, 4, 39, 664909, 462336
198, 1.63535, 2, 42, 663644, 462336
199, 1.55358, 2, 42, 663080, 462336
200, 1.4759, 1, 43, 661868, 462336
201, 1.40211, 4, 41, 656481, 463712
202, 1.332, 1, 44, 656436, 463712
203, 1.2654, 16, 30, 664701, 455544
204, 1.20213, 0, 46, 664701, 455544
205, 1.14202, 7, 40, 663328, 452880
206, 1.08492, 4, 43, 661915, 452214
207, 1.03068, 2, 46, 656625, 452880
208, 0.979143, 3, 45, 655541, 452880
209, 0.930186, 5, 44, 650930, 452880
210, 0.883677, 5, 44, 653486, 447552
211, 0.839493, 0, 49, 653486, 447552
212, 0.797518, 3, 47, 652484, 447552
213, 0.757642, 1, 49, 652279, 447552
214, 0.71976, 2, 49, 650872, 447552
215, 0.683772, 1, 50, 649906, 447552
216, 0.649584, 4, 48, 648815, 446208
217, 0.617105, 0, 52, 648815, 446208
218, 0.586249, 0, 53, 648815, 446208
219, 0.556937, 0, 54, 648815, 446208
220, 0.52909, 6, 48, 653545, 444789
221, 0.502635, 2, 53, 653097, 444789
222, 0.477504, 1, 54, 652033, 441504
223, 0.453629, 6, 50, 654789, 439505
224, 0.430947, 6, 50, 659958, 437540
225, 0.4094, 6, 51, 658033, 434910
226, 0.38893, 2, 55, 654572, 434910
227, 0.369483, 2, 56, 652611, 434910
228, 0.351009, 4, 54, 649232, 434940
229, 0.333459, 1, 58, 648483, 434940
230, 0.316786, 7, 53, 647436, 432960
231, 0.300946, 6, 54, 647413, 431640
232, 0.285899, 5, 56, 645425, 429000
233, 0.271604, 2, 59, 642192, 429000
234, 0.258024, 1, 61, 640835, 429660
235, 0.245123, 5, 58, 645714, 426405
236, 0.232867, 2, 61, 643199, 426405
237, 0.221223, 8, 56, 641759, 423785
238, 0.210162, 5, 60, 642068, 422499
239, 0.199654, 6, 59, 644287, 421201
240, 0.189671, 2, 64, 643168, 421201
241, 0.180188, 2, 65, 643168, 421201
242, 0.171178, 1, 66, 642659, 421201
243, 0.162619, 1, 67, 641774, 421201
244, 0.154488, 2, 67, 640774, 421201
245, 0.146764, 6, 63, 637138, 419903
246, 0.139426, 8, 62, 645343, 416009
247, 0.132455, 2, 69, 644896, 416009
248, 0.125832, 4, 67, 642422, 416009
249, 0.11954, 3, 69, 642336, 416009
250, 0.113563, 4, 69, 641150, 415360
251, 0.107885, 0, 73, 641150, 415360
252, 0.102491, 2, 72, 640546, 415360
253, 0.0973663, 3, 72, 640504, 415360
254, 0.092498, 0, 76, 640504, 415360
255, 0.0878731, 4, 72, 637037, 415360
256, 0.0834794, 4, 73, 635981, 414720
257, 0.0793054, 2, 76, 635572, 414720
258, 0.0753402, 3, 76, 635521, 414720
259, 0.0715732, 6, 73, 633170, 413440
260, 0.0679945, 1, 79, 632591, 412800
261, 0.0645948, 1, 80, 632591, 412800
262, 0.061365, 3, 79, 630454, 412800
263, 0.0582968, 1, 82, 630454, 412800
264, 0.0553819, 3, 80, 630027, 412160
265, 0.0526128, 6, 78, 630665, 411520
266, 0.0499822, 1, 84, 630665, 411520
267, 0.0474831, 4, 82, 627952, 411520
268, 0.0451089, 2, 85, 625888, 412160
269, 0.0428535, 1, 87, 625888, 412160
270, 0.0407108, 2, 87, 625496, 412160
271, 0.0386753, 2, 87, 625733, 411520
272, 0.0367415, 1, 89, 625733, 411520
273, 0.0349044, 3, 88, 624739, 412160
274, 0.0331592, 2, 90, 625178, 410872
275, 0.0315013, 7, 86, 626264, 408948
276, 0.0299262, 2, 92, 621925, 409564
277, 0.0284299, 2, 93, 621925, 409564
278, 0.0270084, 2, 94, 621925, 409564
279, 0.025658, 4, 93, 620835, 408930
280, 0.0243751, 2, 96, 620835, 408930
281, 0.0231563, 2, 97, 620736, 408930
282, 0.0219985, 4, 96, 619325, 408930
283, 0.0208986, 4, 97, 618974, 408930
284, 0.0198536, 0, 102, 618974, 408930
285, 0.018861, 3, 100, 617520, 408930
286, 0.0179179, 2, 102, 617520, 408930
287, 0.017022, 2, 103, 617520, 408930
288, 0.0161709, 3, 103, 616739, 408930
289, 0.0153624, 0, 107, 616739, 408930
290, 0.0145943, 5, 103, 616727, 408930
291, 0.0138645, 2, 107, 616638, 408930
292, 0.0131713, 4, 106, 616517, 408930
293, 0.0125127, 0, 111, 616517, 408930
294, 0.0118871, 4, 108, 616517, 408930
295, 0.0112928, 3, 110, 615834, 408930
296, 0.0107281, 1, 114, 615834, 408930
297, 0.0101917, 3, 113, 615834, 408930
