Iteration, Temperature, AcceptedMoves, RejectedMoves, Wirelength(HPWL), Area
111, 141.794, 5, 14, 521028, 394800
112, 134.704, 6, 13, 496654, 374463
113, 127.969, 7, 12, 492790, 371358
114, 121.57, 5, 14, 499780, 373177
115, 115.492, 9, 10, 492000, 365769
116, 109.717, 2, 18, 489245, 365769
117, 104.231, 5, 15, 482976, 364002
118, 99.0197, 6, 14, 480528, 357204
119, 94.0688, 8, 12, 474240, 352736
120, 89.3653, 5, 15, 469176, 350984
121, 84.8971, 2, 19, 467854, 350984
122, 80.6522, 2, 19, 464954, 350984
123, 76.6196, 3, 18, 465639, 348580
124, 72.7886, 7, 14, 462733, 346917
125, 69.1492, 6, 15, 462883, 345024
126, 65.6917, 3, 19, 460526, 341568
127, 62.4071, 4, 18, 466464, 336960
128, 59.2868, 4, 18, 463365, 327666
129, 56.3224, 3, 19, 463728, 327666
130, 53.5063, 1, 21, 462834, 327666
131, 50.831, 7, 16, 456650, 326895
132, 48.2895, 3, 20, 453969, 324899
133, 45.875, 2, 21, 462481, 326037
134, 43.5812, 8, 15, 461981, 311650
135, 41.4022, 3, 20, 461720, 311650
136, 39.3321, 5, 19, 457186, 307198
137, 37.3655, 8, 16, 448854, 304984
138, 35.4972, 4, 20, 457067, 303912
139, 33.7223, 3, 21, 448658, 301794
140, 32.0362, 3, 22, 452586, 301794
141, 30.4344, 2, 23, 450729, 301794
142, 28.9127, 2, 23, 450730, 301794
143, 27.467, 3, 22, 451561, 299574
144, 26.0937, 7, 19, 455765, 298953
145, 24.789, 2, 24, 454225, 298390
146, 23.5496, 1, 25, 453961, 298390
147, 22.3721, 3, 23, 458447, 298320
148, 21.2535, 2, 25, 454598, 298320
149, 20.1908, 3, 24, 458067, 298320
150, 19.1813, 5, 22, 455711, 297972
151, 18.2222, 4, 23, 451255, 297972
152, 17.3111, 10, 18, 452610, 292110
153, 16.4455, 4, 24, 454034, 291596
154, 15.6233, 9, 19, 453191, 290788
155, 14.8421, 5, 24, 455475, 290788
156, 14.1, 7, 22, 456755, 288144
157, 13.395, 3, 26, 452579, 288144
158, 12.7252, 7, 22, 453436, 286454
159, 12.089, 3, 27, 451409, 285348
160, 11.4845, 4, 26, 451731, 285348
161, 10.9103, 4, 26, 449449, 285040
162, 10.3648, 3, 28, 447119, 284480
163, 9.84655, 2, 29, 446866, 284480
164, 9.35422, 8, 23, 452310, 283920
165, 8.88651, 2, 29, 450142, 283920
166, 8.44218, 3, 29, 446534, 283920
167, 8.02008, 2, 30, 444364, 283920
168, 7.61907, 3, 29, 444159, 283920
169, 7.23812, 3, 30, 445504, 281790
170, 6.87621, 1, 32, 445202, 281790
171, 6.5324, 9, 24, 438721, 280780
172, 6.20578, 2, 32, 442413, 280780
173, 5.89549, 4, 30, 445970, 280780
174, 5.60072, 3, 31, 446353, 280780
175, 5.32068, 1, 34, 450729, 280780
176, 5.05465, 4, 31, 449285, 279668
177, 4.80192, 2, 33, 449360, 279668
178, 4.56182, 2, 34, 447677, 279165
179, 4.33373, 5, 31, 455240, 279165
180, 4.11704, 1, 35, 458410, 277704
181, 3.91119, 4, 33, 454297, 277200
182, 3.71563, 2, 35, 454609, 277200
183, 3.52985, 8, 30, 455652, 277200
184, 3.35336, 5, 33, 457013, 277200
185, 3.18569, 4, 34, 456826, 277200
186, 3.0264, 1, 38, 456926, 277200
187, 2.87508, 2, 37, 456260, 276696
188, 2.73133, 12, 27, 453044, 276192
189, 2.59476, 2, 38, 453494, 276192
190, 2.46503, 2, 38, 453248, 276192
191, 2.34177, 4, 37, 453312, 275644
192, 2.22469, 3, 38, 452751, 275096
193, 2.11345, 2, 39, 454816, 275096
194, 2.00778, 4, 38, 450846, 275096
195, 1.90739, 6, 36, 451947, 269916
196, 1.81202, 6, 37, 447534, 269418
197, 1.72142, 3, 40, 445707, 268422
198, 1.63535, 7, 37, 441432, 268422
199, 1.55358, 4, 40, 446860, 268422
200, 1.4759, 3, 41, 447719, 268422
201, 1.40211, 4, 41, 446304, 268422
202, 1.332, 1, 44, 442007, 268422
203, 1.2654, 4, 42, 442899, 267924
204, 1.20213, 4, 42, 437931, 267924
205, 1.14202, 5, 42, 441109, 267924
206, 1.08492, 2, 45, 442376, 267924
207, 1.03068, 5, 43, 442649, 267924
208, 0.979143, 5, 43, 444404, 267924
209, 0.930186, 3, 46, 443539, 267924
210, 0.883677, 3, 46, 444693, 267924
211, 0.839493, 2, 47, 443638, 267386
212, 0.797518, 9, 41, 447548, 266965
213, 0.757642, 8, 42, 450651, 266965
214, 0.71976, 4, 47, 451683, 266965
215, 0.683772, 3, 48, 452484, 266965
216, 0.649584, 7, 45, 458128, 266805
217, 0.617105, 5, 47, 455229, 266760
218, 0.586249, 5, 48, 452450, 266760
219, 0.556937, 4, 50, 454235, 266392
220, 0.52909, 2, 52, 457014, 264784
221, 0.502635, 2, 53, 460445, 263712
222, 0.477504, 0, 55, 460445, 263712
223, 0.453629, 2, 54, 460668, 263712
224, 0.430947, 4, 52, 458528, 263712
225, 0.4094, 1, 56, 453661, 263712
226, 0.38893, 9, 48, 453038, 262728
227, 0.369483, 6, 52, 452198, 261660
228, 0.351009, 5, 53, 450976, 261126
229, 0.333459, 7, 52, 459748, 260148
230, 0.316786, 4, 56, 461202, 259170
231, 0.300946, 5, 55, 462234, 259170
232, 0.285899, 5, 56, 462874, 259170
233, 0.271604, 6, 55, 459569, 257664
234, 0.258024, 8, 54, 461156, 257664
235, 0.245123, 6, 57, 464338, 257664
236, 0.232867, 6, 57, 463822, 257664
237, 0.221223, 5, 59, 461792, 257664
238, 0.210162, 5, 60, 458658, 257623
239, 0.199654, 6, 59, 457769, 257136
240, 0.189671, 1, 65, 457299, 257136
241, 0.180188, 5, 62, 453695, 257136
242, 0.171178, 6, 61, 455040, 256520
243, 0.162619, 6, 62, 457543, 256520
244, 0.154488, 4, 65, 453743, 255552
245, 0.146764, 3, 66, 453510, 255068
246, 0.139426, 4, 66, 455507, 255068
247, 0.132455, 8, 63, 456206, 255068
248, 0.125832, 6, 65, 454199, 255068
249, 0.11954, 2, 70, 451604, 255068
250, 0.113563, 4, 69, 449734, 255068
251, 0.107885, 6, 67, 445938, 255068
252, 0.102491, 4, 70, 444203, 255068
253, 0.0973663, 7, 68, 445613, 255068
254, 0.092498, 1, 75, 445613, 255068
255, 0.0878731, 2, 74, 445340, 255068
256, 0.0834794, 6, 71, 444000, 255068
257, 0.0793054, 5, 73, 443053, 255068
258, 0.0753402, 3, 76, 440255, 255068
259, 0.0715732, 5, 74, 443257, 255068
260, 0.0679945, 7, 73, 445176, 253132
261, 0.0645948, 2, 79, 444991, 251040
262, 0.061365, 0, 82, 444991, 251040
263, 0.0582968, 5, 78, 445903, 251040
264, 0.0553819, 6, 77, 441706, 251040
265, 0.0526128, 7, 77, 441352, 251040
266, 0.0499822, 9, 76, 441571, 251040
267, 0.0474831, 5, 81, 441665, 251040
268, 0.0451089, 5, 82, 441088, 251040
269, 0.0428535, 9, 79, 441900, 251040
270, 0.0407108, 5, 84, 442401, 251040
271, 0.0386753, 6, 83, 444563, 251040
272, 0.0367415, 7, 83, 442771, 251040
273, 0.0349044, 2, 89, 442839, 251040
274, 0.0331592, 6, 86, 442724, 251040
275, 0.0315013, 6, 87, 442790, 251040
276, 0.0299262, 6, 88, 442299, 251040
277, 0.0284299, 5, 90, 441941, 251040
278, 0.0270084, 3, 93, 441464, 251040
279, 0.025658, 4, 93, 443063, 251040
280, 0.0243751, 2, 96, 443924, 251040
281, 0.0231563, 8, 91, 447921, 250080
282, 0.0219985, 5, 95, 450742, 249038
283, 0.0208986, 7, 94, 438816, 249038
284, 0.0198536, 5, 97, 438284, 248517
285, 0.018861, 2, 101, 439179, 248517
286, 0.0179179, 1, 103, 439179, 248517
287, 0.017022, 8, 97, 439043, 247996
288, 0.0161709, 9, 97, 438448, 247520
289, 0.0153624, 5, 102, 439616, 247086
290, 0.0145943, 8, 100, 439277, 246568
291, 0.0138645, 11, 98, 438430, 246568
292, 0.0131713, 10, 100, 439669, 245960
293, 0.0125127, 10, 101, 439350, 242424
294, 0.0118871, 5, 107, 439885, 242424
295, 0.0112928, 9, 104, 443417, 241388
296, 0.0107281, 1, 114, 443417, 241388
297, 0.0101917, 1, 115, 443417, 241388
