Iteration, Temperature, AcceptedMoves, RejectedMoves, Wirelength(HPWL), Area
273, 0.0349044, 4, 87, 15193, 283340
274, 0.0331592, 3, 89, 15193, 283340
275, 0.0315013, 3, 90, 15193, 283340
276, 0.0299262, 1, 93, 15193, 283340
277, 0.0284299, 1, 94, 15193, 283340
278, 0.0270084, 4, 92, 15193, 283340
279, 0.025658, 5, 92, 15193, 283340
280, 0.0243751, 5, 93, 15193, 283340
281, 0.0231563, 2, 97, 15193, 283340
282, 0.0219985, 2, 98, 15193, 283340
283, 0.0208986, 4, 97, 15193, 283340
284, 0.0198536, 2, 100, 15193, 283340
285, 0.018861, 8, 95, 15193, 283340
286, 0.0179179, 2, 102, 15193, 283340
287, 0.017022, 0, 105, 15193, 283340
288, 0.0161709, 1, 105, 15193, 283340
289, 0.0153624, 4, 103, 15193, 283340
290, 0.0145943, 4, 104, 15193, 283340
291, 0.0138645, 3, 106, 15193, 283340
292, 0.0131713, 1, 109, 15193, 283340
293, 0.0125127, 4, 107, 15193, 283340
294, 0.0118871, 3, 109, 15193, 283340
295, 0.0112928, 2, 111, 15193, 283340
296, 0.0107281, 2, 113, 15193, 283340
297, 0.0101917, 5, 111, 15193, 283340
