Iteration, Temperature, AcceptedMoves, RejectedMoves, Wirelength(HPWL), Area
81, 660.615, 11, 3, 928281, 756010
82, 627.584, 3, 11, 931166, 763002
83, 596.205, 5, 9, 927999, 770100
84, 566.395, 12, 2, 902940, 764104
85, 538.075, 6, 8, 905561, 782100
86, 511.171, 10, 5, 953627, 786096
87, 485.613, 14, 1, 922563, 766751
88, 461.332, 14, 1, 924422, 766700
89, 438.265, 8, 7, 900655, 741532
90, 416.352, 13, 2, 884700, 742176
91, 395.535, 8, 7, 883324, 746447
92, 375.758, 11, 4, 870741, 721620
93, 356.97, 9, 7, 864063, 728955
94, 339.121, 9, 7, 866634, 728955
95, 322.165, 8, 8, 871506, 725375
96, 306.057, 14, 2, 871545, 708122
97, 290.754, 9, 7, 852973, 705596
98, 276.217, 12, 4, 852506, 705456
99, 262.406, 12, 5, 845070, 692186
100, 249.285, 9, 8, 834237, 683102
101, 236.821, 14, 3, 823615, 663404
102, 224.98, 8, 9, 823178, 642270
103, 213.731, 9, 8, 830578, 633255
104, 203.045, 7, 10, 835322, 633420
105, 192.892, 9, 9, 839028, 633552
106, 183.248, 10, 8, 829738, 632730
107, 174.085, 10, 8, 820390, 631188
108, 165.381, 2, 16, 815091, 634392
109, 157.112, 4, 14, 818531, 632016
110, 149.256, 7, 11, 822881, 630432
111, 141.794, 11, 8, 816158, 624860
112, 134.704, 7, 12, 824281, 619288
113, 127.969, 10, 9, 826352, 617715
114, 121.57, 9, 10, 830102, 614332
115, 115.492, 8, 11, 813850, 611083
116, 109.717, 9, 11, 817094, 612174
117, 104.231, 10, 10, 811127, 604800
118, 99.0197, 7, 13, 804089, 597652
119, 94.0688, 10, 10, 790769, 592858
120, 89.3653, 4, 16, 789638, 592858
121, 84.8971, 8, 13, 794895, 581810
122, 80.6522, 10, 11, 795935, 578692
123, 76.6196, 12, 9, 812615, 577185
124, 72.7886, 6, 15, 805597, 575358
125, 69.1492, 12, 9, 806194, 574420
126, 65.6917, 8, 14, 799347, 568372
127, 62.4071, 8, 14, 805419, 563094
128, 59.2868, 6, 16, 805248, 563010
129, 56.3224, 9, 13, 810489, 560232
130, 53.5063, 6, 16, 811669, 560240
131, 50.831, 2, 21, 812995, 560240
132, 48.2895, 3, 20, 805169, 558000
133, 45.875, 13, 10, 797635, 558484
134, 43.5812, 10, 13, 802688, 557784
135, 41.4022, 8, 15, 791112, 557784
136, 39.3321, 9, 15, 788967, 553090
137, 37.3655, 10, 14, 793384, 548416
138, 35.4972, 9, 15, 777866, 548416
139, 33.7223, 4, 20, 778779, 541926
140, 32.0362, 9, 16, 783813, 542340
141, 30.4344, 3, 22, 785986, 542340
142, 28.9127, 6, 19, 787498, 540960
143, 27.467, 5, 20, 793637, 540960
144, 26.0937, 4, 22, 796576, 540270
145, 24.789, 6, 20, 793470, 540270
146, 23.5496, 4, 22, 784769, 540175
147, 22.3721, 3, 23, 786714, 540175
148, 21.2535, 5, 22, 783866, 540175
149, 20.1908, 1, 26, 783791, 540175
150, 19.1813, 4, 23, 781369, 540175
151, 18.2222, 9, 18, 780636, 535906
152, 17.3111, 5, 23, 788233, 529084
153, 16.4455, 6, 22, 789406, 522329
154, 15.6233, 7, 21, 787045, 511980
155, 14.8421, 9, 20, 779594, 510130
156, 14.1, 6, 23, 787767, 509571
157, 13.395, 5, 24, 782432, 502665
158, 12.7252, 2, 27, 780910, 502665
159, 12.089, 6, 24, 776418, 500550
160, 11.4845, 4, 26, 779684, 500550
161, 10.9103, 6, 24, 791368, 499845
162, 10.3648, 4, 27, 789935, 499140
163, 9.84655, 4, 27, 788327, 499140
164, 9.35422, 6, 25, 782448, 499140
165, 8.88651, 4, 27, 784882, 498435
166, 8.44218, 3, 29, 784335, 498435
167, 8.02008, 11, 21, 773445, 497025
168, 7.61907, 6, 26, 765372, 494910
169, 7.23812, 5, 28, 760327, 490698
170, 6.87621, 4, 29, 769144, 489294
171, 6.5324, 4, 29, 763673, 488592
172, 6.20578, 4, 30, 770357, 488592
173, 5.89549, 4, 30, 767873, 488592
174, 5.60072, 3, 31, 767615, 488592
175, 5.32068, 9, 26, 769811, 485793
176, 5.05465, 6, 29, 768013, 485808
177, 4.80192, 4, 31, 758977, 485808
178, 4.56182, 5, 31, 756686, 483021
179, 4.33373, 6, 30, 750825, 483021
180, 4.11704, 5, 31, 754338, 483021
181, 3.91119, 3, 34, 758898, 483009
182, 3.71563, 10, 27, 761013, 483009
183, 3.52985, 6, 32, 762419, 483009
184, 3.35336, 3, 35, 756438, 483009
185, 3.18569, 5, 33, 761776, 483009
186, 3.0264, 2, 37, 761754, 483009
187, 2.87508, 2, 37, 764741, 483009
188, 2.73133, 7, 32, 764019, 483009
189, 2.59476, 3, 37, 763496, 483009
190, 2.46503, 6, 34, 756918, 481611
191, 2.34177, 10, 31, 762861, 480832
192, 2.22469, 6, 35, 752201, 480832
193, 2.11345, 8, 33, 747038, 478839
194, 2.00778, 7, 35, 745674, 476760
195, 1.90739, 3, 39, 749362, 475228
196, 1.81202, 6, 37, 748172, 468468
197, 1.72142, 6, 37, 750616, 468468
198, 1.63535, 5, 39, 748226, 467116
199, 1.55358, 3, 41, 752583, 467116
200, 1.4759, 5, 39, 749457, 467116
201, 1.40211, 7, 38, 755358, 467116
202, 1.332, 4, 41, 751281, 466425
203, 1.2654, 7, 39, 744142, 464400
204, 1.20213, 5, 41, 741014, 464400
205, 1.14202, 6, 41, 733726, 464400
206, 1.08492, 11, 36, 733703, 461016
207, 1.03068, 8, 40, 743689, 460332
208, 0.979143, 6, 42, 747525, 458986
209, 0.930186, 2, 47, 744816, 458986
210, 0.883677, 6, 43, 743071, 458986
211, 0.839493, 9, 40, 748426, 458986
212, 0.797518, 5, 45, 753307, 458986
213, 0.757642, 6, 44, 755570, 458986
214, 0.71976, 6, 45, 749013, 454212
215, 0.683772, 7, 44, 745863, 452829
216, 0.649584, 7, 45, 749257, 452146
217, 0.617105, 6, 46, 747903, 452124
218, 0.586249, 10, 43, 751845, 452016
219, 0.556937, 3, 51, 753111, 452016
220, 0.52909, 4, 50, 748788, 452016
221, 0.502635, 9, 46, 755360, 452016
222, 0.477504, 4, 51, 752656, 452016
223, 0.453629, 11, 45, 749169, 452016
224, 0.430947, 8, 48, 762755, 451914
225, 0.4094, 6, 51, 763144, 451223
226, 0.38893, 10, 47, 764312, 451100
227, 0.369483, 7, 51, 767043, 449712
228, 0.351009, 10, 48, 761999, 448371
229, 0.333459, 11, 48, 754523, 444906
230, 0.316786, 7, 53, 752462, 443664
231, 0.300946, 7, 53, 753720, 439935
232, 0.285899, 8, 53, 762102, 438669
233, 0.271604, 7, 54, 757782, 438669
234, 0.258024, 3, 59, 755085, 438669
235, 0.245123, 10, 53, 754592, 438036
236, 0.232867, 5, 58, 753609, 436652
237, 0.221223, 8, 56, 752448, 436652
238, 0.210162, 9, 56, 745345, 436652
239, 0.199654, 7, 58, 740652, 434444
240, 0.189671, 13, 53, 737836, 434290
241, 0.180188, 10, 57, 735971, 433797
242, 0.171178, 9, 58, 737965, 431494
243, 0.162619, 10, 58, 729614, 430180
244, 0.154488, 13, 56, 734825, 429495
245, 0.146764, 10, 59, 737469, 428241
246, 0.139426, 19, 51, 728685, 427800
247, 0.132455, 8, 63, 725494, 427800
248, 0.125832, 14, 57, 720759, 425940
249, 0.11954, 10, 62, 721925, 425320
250, 0.113563, 13, 60, 726564, 424634
251, 0.107885, 14, 59, 726872, 422777
252, 0.102491, 6, 68, 723528, 422777
253, 0.0973663, 7, 68, 726634, 422777
254, 0.092498, 10, 66, 731937, 421590
255, 0.0878731, 3, 73, 725132, 420210
256, 0.0834794, 14, 63, 727581, 419520
257, 0.0793054, 5, 73, 721156, 419520
258, 0.0753402, 8, 71, 713005, 417009
259, 0.0715732, 10, 69, 710407, 412887
260, 0.0679945, 9, 71, 714010, 412452
261, 0.0645948, 5, 76, 711289, 411400
262, 0.061365, 15, 67, 708896, 410116
263, 0.0582968, 6, 77, 712451, 410116
264, 0.0553819, 14, 69, 721278, 408079
265, 0.0526128, 6, 78, 717212, 407478
266, 0.0499822, 7, 78, 716450, 407478
267, 0.0474831, 11, 75, 718541, 407478
268, 0.0451089, 8, 79, 722074, 406800
269, 0.0428535, 6, 82, 723164, 406800
270, 0.0407108, 6, 83, 722784, 406800
271, 0.0386753, 7, 82, 721858, 406042
272, 0.0367415, 9, 81, 719936, 403052
273, 0.0349044, 2, 89, 716840, 403052
274, 0.0331592, 10, 82, 721114, 403052
275, 0.0315013, 4, 89, 721029, 403052
276, 0.0299262, 6, 88, 719639, 403052
277, 0.0284299, 12, 83, 720836, 400356
278, 0.0270084, 11, 85, 723920, 400275
279, 0.025658, 7, 90, 726145, 399089
280, 0.0243751, 8, 90, 726424, 399089
281, 0.0231563, 7, 92, 729001, 399089
282, 0.0219985, 4, 96, 728896, 397743
283, 0.0208986, 3, 98, 728639, 397743
284, 0.0198536, 8, 94, 726285, 396048
285, 0.018861, 6, 97, 721666, 393206
286, 0.0179179, 2, 102, 719340, 393206
287, 0.017022, 9, 96, 723447, 392034
288, 0.0161709, 4, 102, 723010, 392034
289, 0.0153624, 10, 97, 724276, 392034
290, 0.0145943, 6, 102, 721299, 392034
291, 0.0138645, 9, 100, 720296, 392034
292, 0.0131713, 5, 105, 718702, 392034
293, 0.0125127, 9, 102, 723280, 392034
294, 0.0118871, 3, 109, 728743, 391950
295, 0.0112928, 4, 109, 730946, 391950
296, 0.0107281, 9, 106, 734622, 391365
297, 0.0101917, 8, 108, 734990, 391365
