Iteration, Temperature, AcceptedMoves, RejectedMoves, Wirelength(HPWL), Area
214, 0.71976, 1, 50, 22459, 243253
215, 0.683772, 1, 50, 22557, 243253
216, 0.649584, 0, 52, 22557, 243253
217, 0.617105, 0, 52, 22557, 243253
218, 0.586249, 1, 52, 22557, 243253
219, 0.556937, 3, 51, 22557, 243253
220, 0.52909, 0, 54, 22557, 243253
221, 0.502635, 3, 52, 22557, 243253
222, 0.477504, 1, 54, 22557, 243253
223, 0.453629, 2, 54, 22459, 243253
224, 0.430947, 1, 55, 22459, 243253
225, 0.4094, 2, 55, 22557, 243253
226, 0.38893, 1, 56, 22557, 243253
227, 0.369483, 0, 58, 22557, 243253
228, 0.351009, 5, 53, 22459, 243253
229, 0.333459, 2, 57, 22459, 243253
230, 0.316786, 1, 59, 22459, 243253
231, 0.300946, 0, 60, 22459, 243253
232, 0.285899, 4, 57, 22459, 243253
233, 0.271604, 1, 60, 22459, 243253
234, 0.258024, 1, 61, 22459, 243253
235, 0.245123, 4, 59, 22459, 243253
236, 0.232867, 5, 58, 22459, 243253
237, 0.221223, 0, 64, 22459, 243253
238, 0.210162, 0, 65, 22459, 243253
239, 0.199654, 3, 62, 22557, 243253
240, 0.189671, 2, 64, 22557, 243253
241, 0.180188, 0, 67, 22557, 243253
242, 0.171178, 1, 66, 22557, 243253
243, 0.162619, 3, 65, 22459, 243253
244, 0.154488, 3, 66, 22557, 243253
245, 0.146764, 3, 66, 22557, 243253
246, 0.139426, 1, 69, 22557, 243253
247, 0.132455, 0, 71, 22557, 243253
248, 0.125832, 2, 69, 22459, 243253
249, 0.11954, 1, 71, 22459, 243253
250, 0.113563, 5, 68, 22459, 243253
251, 0.107885, 1, 72, 22459, 243253
252, 0.102491, 0, 74, 22459, 243253
253, 0.0973663, 2, 73, 22459, 243253
254, 0.092498, 4, 72, 22459, 243253
255, 0.0878731, 3, 73, 22459, 243253
256, 0.0834794, 1, 76, 22459, 243253
257, 0.0793054, 3, 75, 22557, 243253
258, 0.0753402, 1, 78, 22557, 243253
259, 0.0715732, 6, 73, 22459, 243253
260, 0.0679945, 3, 77, 22557, 243253
261, 0.0645948, 5, 76, 22459, 243253
262, 0.061365, 5, 77, 22557, 243253
263, 0.0582968, 3, 80, 22459, 243253
264, 0.0553819, 4, 79, 22557, 243253
265, 0.0526128, 2, 82, 22459, 243253
266, 0.0499822, 2, 83, 22459, 243253
267, 0.0474831, 2, 84, 22459, 243253
268, 0.0451089, 6, 81, 22459, 243253
269, 0.0428535, 1, 87, 22459, 243253
270, 0.0407108, 7, 82, 22557, 243253
271, 0.0386753, 1, 88, 22557, 243253
272, 0.0367415, 4, 86, 22459, 243253
273, 0.0349044, 7, 84, 22459, 243253
274, 0.0331592, 5, 87, 22557, 243253
275, 0.0315013, 5, 88, 22557, 243253
276, 0.0299262, 3, 91, 22459, 243253
277, 0.0284299, 5, 90, 22557, 243253
278, 0.0270084, 3, 93, 22557, 243253
279, 0.025658, 4, 93, 22557, 243253
280, 0.0243751, 8, 90, 22459, 243253
281, 0.0231563, 6, 93, 22459, 243253
282, 0.0219985, 3, 97, 22459, 243253
283, 0.0208986, 3, 98, 22557, 243253
284, 0.0198536, 1, 101, 22557, 243253
285, 0.018861, 3, 100, 22557, 243253
286, 0.0179179, 5, 99, 22557, 243253
287, 0.017022, 6, 99, 22459, 243253
288, 0.0161709, 6, 100, 22557, 243253
289, 0.0153624, 5, 102, 22459, 243253
290, 0.0145943, 7, 101, 22459, 243253
291, 0.0138645, 5, 104, 22557, 243253
292, 0.0131713, 5, 105, 22459, 243253
293, 0.0125127, 11, 100, 22459, 243253
294, 0.0118871, 2, 110, 22557, 243253
295, 0.0112928, 2, 111, 22459, 243253
296, 0.0107281, 3, 112, 22557, 243253
297, 0.0101917, 5, 111, 22557, 243253
