Iteration, Temperature, AcceptedMoves, RejectedMoves, Wirelength(HPWL), Area
75, 898.684, 5, 8, 50527, 388352
76, 853.749, 6, 7, 53023, 413349
77, 811.062, 2, 11, 52229, 398970
78, 770.509, 2, 12, 52601, 417384
79, 731.983, 5, 9, 53072, 463505
80, 695.384, 7, 7, 52821, 370800
81, 660.615, 1, 13, 53554, 443520
82, 627.584, 6, 8, 55115, 410112
83, 596.205, 4, 10, 53150, 388608
84, 566.395, 4, 10, 53679, 429134
85, 538.075, 3, 11, 52952, 417069
86, 511.171, 2, 13, 52663, 376542
87, 485.613, 3, 12, 53937, 413478
88, 461.332, 0, 15, 53937, 413478
89, 438.265, 4, 11, 54217, 382776
90, 416.352, 3, 12, 53331, 402948
91, 395.535, 6, 9, 50781, 358255
92, 375.758, 3, 12, 48520, 324459
93, 356.97, 2, 14, 49181, 344134
94, 339.121, 4, 12, 47887, 362080
95, 322.165, 3, 13, 49168, 412335
96, 306.057, 1, 15, 48419, 349353
97, 290.754, 4, 12, 47497, 353457
98, 276.217, 4, 12, 47065, 353457
99, 262.406, 2, 15, 46701, 361725
100, 249.285, 2, 15, 45427, 362940
101, 236.821, 1, 16, 45214, 339270
102, 224.98, 0, 17, 45214, 339270
103, 213.731, 1, 16, 45947, 348738
104, 203.045, 1, 16, 46181, 333963
105, 192.892, 3, 15, 46181, 333963
106, 183.248, 2, 16, 44463, 330620
107, 174.085, 4, 14, 44520, 360612
108, 165.381, 5, 13, 43788, 351540
109, 157.112, 2, 16, 44200, 360220
110, 149.256, 2, 16, 43984, 339150
111, 141.794, 1, 18, 43984, 339150
112, 134.704, 5, 14, 42849, 302100
113, 127.969, 5, 14, 42218, 281562
114, 121.57, 2, 17, 42218, 281562
115, 115.492, 2, 17, 42218, 281562
116, 109.717, 4, 16, 42809, 327484
117, 104.231, 3, 17, 42948, 327484
118, 99.0197, 2, 18, 42562, 324704
119, 94.0688, 4, 16, 42573, 324704
120, 89.3653, 0, 20, 42573, 324704
121, 84.8971, 0, 21, 42573, 324704
122, 80.6522, 1, 20, 42496, 324704
123, 76.6196, 4, 17, 42531, 302940
124, 72.7886, 1, 20, 42531, 302940
125, 69.1492, 1, 20, 42406, 300240
126, 65.6917, 1, 21, 42406, 300240
127, 62.4071, 2, 20, 42337, 300240
128, 59.2868, 0, 22, 42337, 300240
129, 56.3224, 2, 20, 42250, 295792
130, 53.5063, 0, 22, 42250, 295792
131, 50.831, 0, 23, 42250, 295792
132, 48.2895, 2, 21, 42250, 295792
133, 45.875, 0, 23, 42250, 295792
134, 43.5812, 3, 20, 42089, 321160
135, 41.4022, 3, 20, 41889, 285820
136, 39.3321, 1, 23, 41889, 285820
137, 37.3655, 3, 21, 41677, 280288
138, 35.4972, 2, 22, 41668, 280288
139, 33.7223, 1, 23, 41654, 281675
140, 32.0362, 1, 24, 41654, 281675
141, 30.4344, 2, 23, 41609, 288358
142, 28.9127, 2, 23, 41414, 291368
143, 27.467, 5, 20, 40485, 274428
144, 26.0937, 1, 25, 40483, 274428
145, 24.789, 1, 25, 40483, 274428
146, 23.5496, 1, 25, 40483, 274428
147, 22.3721, 0, 26, 40483, 274428
148, 21.2535, 1, 26, 40298, 276364
149, 20.1908, 4, 23, 40297, 276364
150, 19.1813, 2, 25, 40297, 276364
151, 18.2222, 1, 26, 40297, 276364
152, 17.3111, 1, 27, 40297, 276364
153, 16.4455, 0, 28, 40297, 276364
154, 15.6233, 1, 27, 40297, 276364
155, 14.8421, 4, 25, 40299, 276364
156, 14.1, 5, 24, 40299, 276364
157, 13.395, 3, 26, 40111, 284067
158, 12.7252, 0, 29, 40111, 284067
159, 12.089, 0, 30, 40111, 284067
160, 11.4845, 2, 28, 40087, 283065
161, 10.9103, 1, 29, 40087, 283065
162, 10.3648, 0, 31, 40087, 283065
163, 9.84655, 1, 30, 40087, 283065
164, 9.35422, 1, 30, 40087, 283065
165, 8.88651, 0, 31, 40087, 283065
166, 8.44218, 1, 31, 40087, 283065
167, 8.02008, 1, 31, 40087, 283065
168, 7.61907, 2, 30, 40087, 283065
169, 7.23812, 3, 30, 40099, 292824
170, 6.87621, 0, 33, 40099, 292824
171, 6.5324, 2, 31, 39742, 288219
172, 6.20578, 1, 33, 39742, 288219
173, 5.89549, 0, 34, 39742, 288219
174, 5.60072, 2, 32, 39742, 288219
175, 5.32068, 0, 35, 39742, 288219
176, 5.05465, 0, 35, 39742, 288219
177, 4.80192, 2, 33, 39742, 288219
178, 4.56182, 2, 34, 39742, 288219
179, 4.33373, 3, 33, 39591, 288219
180, 4.11704, 2, 34, 39591, 288219
181, 3.91119, 0, 37, 39591, 288219
182, 3.71563, 0, 37, 39591, 288219
183, 3.52985, 0, 38, 39591, 288219
184, 3.35336, 2, 36, 39357, 288219
185, 3.18569, 2, 36, 39240, 288219
186, 3.0264, 2, 37, 39176, 288219
187, 2.87508, 2, 37, 39176, 288219
188, 2.73133, 0, 39, 39176, 288219
189, 2.59476, 0, 40, 39176, 288219
190, 2.46503, 1, 39, 39176, 288219
191, 2.34177, 1, 40, 39176, 288219
192, 2.22469, 0, 41, 39176, 288219
193, 2.11345, 3, 38, 39176, 288219
194, 2.00778, 1, 41, 39176, 288219
195, 1.90739, 0, 42, 39176, 288219
196, 1.81202, 3, 40, 39176, 288219
197, 1.72142, 1, 42, 39176, 288219
198, 1.63535, 3, 41, 39176, 288219
199, 1.55358, 2, 42, 39176, 288219
200, 1.4759, 1, 43, 39176, 288219
201, 1.40211, 2, 43, 38970, 288219
202, 1.332, 1, 44, 38970, 288219
203, 1.2654, 1, 45, 38970, 288219
204, 1.20213, 0, 46, 38970, 288219
205, 1.14202, 1, 46, 38850, 285354
206, 1.08492, 1, 46, 38850, 285354
207, 1.03068, 1, 47, 38850, 285354
208, 0.979143, 0, 48, 38850, 285354
209, 0.930186, 1, 48, 38850, 285354
210, 0.883677, 1, 48, 38850, 285354
211, 0.839493, 1, 48, 38850, 285354
212, 0.797518, 3, 47, 38850, 285354
213, 0.757642, 1, 49, 38850, 285354
214, 0.71976, 3, 48, 38850, 285354
215, 0.683772, 2, 49, 38850, 285354
216, 0.649584, 0, 52, 38850, 285354
217, 0.617105, 2, 50, 38850, 285354
218, 0.586249, 1, 52, 38850, 285354
219, 0.556937, 3, 51, 38850, 285354
220, 0.52909, 1, 53, 38850, 285354
221, 0.502635, 3, 52, 38820, 285354
222, 0.477504, 0, 55, 38820, 285354
223, 0.453629, 0, 56, 38820, 285354
224, 0.430947, 0, 56, 38820, 285354
225, 0.4094, 3, 54, 38820, 285354
226, 0.38893, 3, 54, 38820, 285354
227, 0.369483, 2, 56, 38820, 285354
228, 0.351009, 2, 56, 38820, 285354
229, 0.333459, 2, 57, 38820, 285354
230, 0.316786, 2, 58, 38820, 285354
231, 0.300946, 0, 60, 38820, 285354
232, 0.285899, 3, 58, 38820, 285354
233, 0.271604, 3, 58, 38820, 285354
234, 0.258024, 1, 61, 38820, 285354
235, 0.245123, 2, 61, 38820, 285354
236, 0.232867, 1, 62, 38820, 285354
237, 0.221223, 4, 60, 38820, 285354
238, 0.210162, 5, 60, 38820, 285354
239, 0.199654, 2, 63, 38820, 285354
240, 0.189671, 3, 63, 38820, 285354
241, 0.180188, 1, 66, 38820, 285354
242, 0.171178, 4, 63, 38820, 285354
243, 0.162619, 3, 65, 38820, 285354
244, 0.154488, 2, 67, 38820, 285354
245, 0.146764, 2, 67, 38820, 285354
246, 0.139426, 1, 69, 38820, 285354
247, 0.132455, 3, 68, 38820, 285354
248, 0.125832, 0, 71, 38820, 285354
249, 0.11954, 3, 69, 38820, 285354
250, 0.113563, 2, 71, 38820, 285354
251, 0.107885, 4, 69, 38820, 285354
252, 0.102491, 4, 70, 38820, 285354
253, 0.0973663, 4, 71, 38818, 285354
254, 0.092498, 2, 74, 38818, 285354
255, 0.0878731, 1, 75, 38818, 285354
256, 0.0834794, 3, 74, 38818, 285354
257, 0.0793054, 2, 76, 38818, 285354
258, 0.0753402, 3, 76, 38818, 285354
259, 0.0715732, 2, 77, 38818, 285354
260, 0.0679945, 4, 76, 38818, 285354
261, 0.0645948, 4, 77, 38818, 285354
262, 0.061365, 0, 82, 38818, 285354
263, 0.0582968, 2, 81, 38818, 285354
264, 0.0553819, 1, 82, 38818, 285354
265, 0.0526128, 3, 81, 38818, 285354
266, 0.0499822, 1, 84, 38818, 285354
267, 0.0474831, 2, 84, 38818, 285354
268, 0.0451089, 2, 85, 38818, 285354
269, 0.0428535, 2, 86, 38818, 285354
270, 0.0407108, 1, 88, 38782, 285354
271, 0.0386753, 2, 87, 38782, 285354
272, 0.0367415, 5, 85, 38782, 285354
273, 0.0349044, 2, 89, 38782, 285354
274, 0.0331592, 1, 91, 38782, 285354
275, 0.0315013, 3, 90, 38782, 285354
276, 0.0299262, 1, 93, 38782, 285354
277, 0.0284299, 2, 93, 38782, 285354
278, 0.0270084, 5, 91, 38782, 285354
279, 0.025658, 2, 95, 38782, 285354
280, 0.0243751, 1, 97, 38782, 285354
281, 0.0231563, 3, 96, 38782, 285354
282, 0.0219985, 1, 99, 38782, 285354
283, 0.0208986, 2, 99, 38782, 285354
284, 0.0198536, 3, 99, 38782, 285354
285, 0.018861, 2, 101, 38782, 285354
286, 0.0179179, 1, 103, 38782, 285354
287, 0.017022, 2, 103, 38782, 285354
288, 0.0161709, 4, 102, 38591, 285354
289, 0.0153624, 5, 102, 38591, 285354
290, 0.0145943, 3, 105, 38591, 285354
291, 0.0138645, 4, 105, 38591, 285354
292, 0.0131713, 3, 107, 38591, 285354
293, 0.0125127, 2, 109, 38480, 282489
294, 0.0118871, 1, 111, 38480, 282489
295, 0.0112928, 0, 113, 38480, 282489
296, 0.0107281, 3, 112, 38480, 282489
297, 0.0101917, 2, 114, 38480, 282489
