Iteration, Temperature, AcceptedMoves, RejectedMoves, Wirelength(HPWL), Area
187, 2.87508, 3, 36, 17739, 256964
188, 2.73133, 0, 39, 17739, 256964
189, 2.59476, 2, 38, 17739, 256964
190, 2.46503, 1, 39, 17739, 256964
191, 2.34177, 3, 38, 17739, 256964
192, 2.22469, 3, 38, 17739, 256964
193, 2.11345, 3, 38, 17739, 256964
194, 2.00778, 1, 41, 17739, 256964
195, 1.90739, 1, 41, 17739, 256964
196, 1.81202, 5, 38, 17739, 256964
197, 1.72142, 2, 41, 17739, 256964
198, 1.63535, 2, 42, 17739, 256964
199, 1.55358, 4, 40, 17739, 256964
200, 1.4759, 2, 42, 17739, 256964
201, 1.40211, 2, 43, 17739, 256964
202, 1.332, 4, 41, 17739, 256964
203, 1.2654, 3, 43, 17775, 256964
204, 1.20213, 4, 42, 17739, 256964
205, 1.14202, 4, 43, 17739, 256964
206, 1.08492, 4, 43, 17739, 256964
207, 1.03068, 3, 45, 17739, 256964
208, 0.979143, 2, 46, 17739, 256964
209, 0.930186, 4, 45, 17739, 256964
210, 0.883677, 2, 47, 17739, 256964
211, 0.839493, 0, 49, 17739, 256964
212, 0.797518, 3, 47, 17739, 256964
213, 0.757642, 3, 47, 17739, 256964
214, 0.71976, 2, 49, 17739, 256964
215, 0.683772, 1, 50, 17739, 256964
216, 0.649584, 2, 50, 17739, 256964
217, 0.617105, 2, 50, 17739, 256964
218, 0.586249, 2, 51, 17739, 256964
219, 0.556937, 5, 49, 17739, 256964
220, 0.52909, 0, 54, 17739, 256964
221, 0.502635, 1, 54, 17739, 256964
222, 0.477504, 2, 53, 17739, 256964
223, 0.453629, 4, 52, 17739, 256964
224, 0.430947, 4, 52, 17739, 256964
225, 0.4094, 1, 56, 17739, 256964
226, 0.38893, 0, 57, 17739, 256964
227, 0.369483, 4, 54, 17739, 256964
228, 0.351009, 1, 57, 17739, 256964
229, 0.333459, 3, 56, 17739, 256964
230, 0.316786, 2, 58, 17739, 256964
231, 0.300946, 4, 56, 17739, 256964
232, 0.285899, 1, 60, 17739, 256964
233, 0.271604, 5, 56, 17739, 256964
234, 0.258024, 5, 57, 17739, 256964
235, 0.245123, 1, 62, 17739, 256964
236, 0.232867, 0, 63, 17739, 256964
237, 0.221223, 3, 61, 17739, 256964
238, 0.210162, 2, 63, 17739, 256964
239, 0.199654, 1, 64, 17739, 256964
240, 0.189671, 5, 61, 17739, 256964
241, 0.180188, 3, 64, 17739, 256964
242, 0.171178, 1, 66, 17739, 256964
243, 0.162619, 4, 64, 17739, 256964
244, 0.154488, 6, 63, 17739, 256964
245, 0.146764, 4, 65, 17739, 256964
246, 0.139426, 7, 63, 17739, 256964
247, 0.132455, 6, 65, 17739, 256964
248, 0.125832, 5, 66, 17739, 256964
249, 0.11954, 6, 66, 17739, 256964
250, 0.113563, 4, 69, 17739, 256964
251, 0.107885, 5, 68, 17739, 256964
252, 0.102491, 3, 71, 17739, 256964
253, 0.0973663, 5, 70, 17739, 256964
254, 0.092498, 3, 73, 17739, 256964
255, 0.0878731, 1, 75, 17739, 256964
256, 0.0834794, 4, 73, 17739, 256964
257, 0.0793054, 4, 74, 17739, 256964
258, 0.0753402, 3, 76, 17739, 256964
259, 0.0715732, 5, 74, 17739, 256964
260, 0.0679945, 1, 79, 17739, 256964
261, 0.0645948, 2, 79, 17739, 256964
262, 0.061365, 3, 79, 17739, 256964
263, 0.0582968, 2, 81, 17739, 256964
264, 0.0553819, 7, 76, 17739, 256964
265, 0.0526128, 3, 81, 17739, 256964
266, 0.0499822, 1, 84, 17739, 256964
267, 0.0474831, 1, 85, 17739, 256964
268, 0.0451089, 4, 83, 17739, 256964
269, 0.0428535, 11, 77, 17739, 256964
270, 0.0407108, 4, 85, 17739, 256964
271, 0.0386753, 2, 87, 17739, 256964
272, 0.0367415, 6, 84, 17739, 256964
273, 0.0349044, 3, 88, 17739, 256964
274, 0.0331592, 6, 86, 17739, 256964
275, 0.0315013, 2, 91, 17739, 256964
276, 0.0299262, 4, 90, 17739, 256964
277, 0.0284299, 2, 93, 17739, 256964
278, 0.0270084, 4, 92, 17739, 256964
279, 0.025658, 1, 96, 17739, 256964
280, 0.0243751, 2, 96, 17739, 256964
281, 0.0231563, 1, 98, 17739, 256964
282, 0.0219985, 4, 96, 17739, 256964
283, 0.0208986, 2, 99, 17739, 256964
284, 0.0198536, 5, 97, 17739, 256964
285, 0.018861, 2, 101, 17739, 256964
286, 0.0179179, 6, 98, 17739, 256964
287, 0.017022, 5, 100, 17739, 256964
288, 0.0161709, 3, 103, 17739, 256964
289, 0.0153624, 3, 104, 17739, 256964
290, 0.0145943, 1, 107, 17739, 256964
291, 0.0138645, 5, 104, 17739, 256964
292, 0.0131713, 7, 103, 17739, 256964
293, 0.0125127, 8, 103, 17739, 256964
294, 0.0118871, 3, 109, 17739, 256964
295, 0.0112928, 7, 106, 17739, 256964
296, 0.0107281, 3, 112, 17739, 256964
297, 0.0101917, 7, 109, 17739, 256964
