Iteration, Temperature, AcceptedMoves, RejectedMoves, Wirelength(HPWL), Area
143, 27.467, 1, 24, 51082, 279752
144, 26.0937, 3, 23, 50827, 279752
145, 24.789, 1, 25, 50887, 279752
146, 23.5496, 3, 23, 50796, 279752
147, 22.3721, 4, 22, 51753, 279752
148, 21.2535, 5, 22, 50927, 279752
149, 20.1908, 3, 24, 50927, 279752
150, 19.1813, 2, 25, 51237, 279752
151, 18.2222, 4, 23, 51483, 279752
152, 17.3111, 5, 23, 52933, 279752
153, 16.4455, 2, 26, 52932, 279752
154, 15.6233, 4, 24, 53918, 279752
155, 14.8421, 1, 28, 53643, 279790
156, 14.1, 6, 23, 53617, 279522
157, 13.395, 2, 27, 53120, 279522
158, 12.7252, 5, 24, 52590, 273798
159, 12.089, 0, 30, 52590, 273798
160, 11.4845, 4, 26, 52635, 273798
161, 10.9103, 4, 26, 52269, 273798
162, 10.3648, 2, 29, 52269, 273798
163, 9.84655, 5, 26, 53352, 266919
164, 9.35422, 2, 29, 52906, 266919
165, 8.88651, 3, 28, 52715, 266919
166, 8.44218, 0, 32, 52715, 266919
167, 8.02008, 1, 31, 52715, 266919
168, 7.61907, 2, 30, 53001, 263692
169, 7.23812, 1, 32, 53001, 263692
170, 6.87621, 1, 32, 53001, 263692
171, 6.5324, 4, 29, 53023, 263692
172, 6.20578, 1, 33, 52678, 263692
173, 5.89549, 6, 28, 53211, 263692
174, 5.60072, 5, 29, 54570, 262770
175, 5.32068, 4, 31, 54204, 262770
176, 5.05465, 3, 32, 54122, 262770
177, 4.80192, 1, 34, 54122, 262770
178, 4.56182, 4, 32, 54204, 262770
179, 4.33373, 4, 32, 53702, 261848
180, 4.11704, 2, 34, 52868, 251516
181, 3.91119, 2, 35, 52858, 251516
182, 3.71563, 0, 37, 52858, 251516
183, 3.52985, 1, 37, 52778, 251516
184, 3.35336, 2, 36, 52676, 251516
185, 3.18569, 2, 36, 52649, 251516
186, 3.0264, 4, 35, 52676, 251516
187, 2.87508, 2, 37, 52676, 251516
188, 2.73133, 3, 36, 52766, 251516
189, 2.59476, 2, 38, 52766, 251516
190, 2.46503, 2, 38, 52766, 251516
191, 2.34177, 0, 41, 52766, 251516
192, 2.22469, 2, 39, 52766, 251516
193, 2.11345, 3, 38, 52766, 251516
194, 2.00778, 3, 39, 52676, 251516
195, 1.90739, 4, 38, 52766, 251516
196, 1.81202, 4, 39, 52465, 251516
197, 1.72142, 2, 41, 52491, 251516
198, 1.63535, 4, 40, 52401, 251516
199, 1.55358, 1, 43, 52401, 251516
200, 1.4759, 5, 39, 52319, 251516
201, 1.40211, 1, 44, 52319, 251516
202, 1.332, 1, 44, 52319, 251516
203, 1.2654, 3, 43, 52291, 251516
204, 1.20213, 8, 38, 52381, 251516
205, 1.14202, 2, 45, 51312, 247530
206, 1.08492, 1, 46, 51312, 247530
207, 1.03068, 0, 48, 51312, 247530
208, 0.979143, 1, 47, 51368, 247530
209, 0.930186, 4, 45, 51368, 247530
210, 0.883677, 0, 49, 51368, 247530
211, 0.839493, 1, 48, 51464, 247530
212, 0.797518, 3, 47, 51119, 247530
213, 0.757642, 3, 47, 51067, 247530
214, 0.71976, 4, 47, 51042, 247530
215, 0.683772, 3, 48, 51005, 247530
216, 0.649584, 2, 50, 50925, 247530
217, 0.617105, 2, 50, 50825, 247530
218, 0.586249, 0, 53, 50825, 247530
219, 0.556937, 0, 54, 50825, 247530
220, 0.52909, 1, 53, 50939, 247530
221, 0.502635, 1, 54, 50939, 247530
222, 0.477504, 4, 51, 50939, 247530
223, 0.453629, 2, 54, 50727, 247530
224, 0.430947, 3, 53, 50987, 247530
225, 0.4094, 0, 57, 50987, 247530
226, 0.38893, 2, 55, 50987, 247530
227, 0.369483, 4, 54, 51087, 247530
228, 0.351009, 0, 58, 51087, 247530
229, 0.333459, 1, 58, 51087, 247530
230, 0.316786, 0, 60, 51087, 247530
231, 0.300946, 3, 57, 51087, 247530
232, 0.285899, 3, 58, 51087, 247530
233, 0.271604, 2, 59, 51087, 247530
234, 0.258024, 3, 59, 51087, 247530
235, 0.245123, 3, 60, 51087, 247530
236, 0.232867, 4, 59, 51087, 247530
237, 0.221223, 1, 63, 51087, 247530
238, 0.210162, 4, 61, 51087, 247530
239, 0.199654, 2, 63, 50252, 247084
240, 0.189671, 7, 59, 50167, 247084
241, 0.180188, 5, 62, 50349, 247084
242, 0.171178, 2, 65, 50349, 247084
243, 0.162619, 4, 64, 50373, 247084
244, 0.154488, 5, 64, 50393, 247084
245, 0.146764, 3, 66, 50393, 247084
246, 0.139426, 4, 66, 50453, 247084
247, 0.132455, 3, 68, 50526, 247084
248, 0.125832, 3, 68, 50164, 247084
249, 0.11954, 8, 64, 50204, 247084
250, 0.113563, 3, 70, 50204, 247084
251, 0.107885, 1, 72, 49744, 246638
252, 0.102491, 7, 67, 49399, 246638
253, 0.0973663, 3, 72, 49780, 243516
254, 0.092498, 4, 72, 49949, 243516
255, 0.0878731, 1, 75, 49949, 243516
256, 0.0834794, 5, 72, 50534, 243516
257, 0.0793054, 3, 75, 50534, 243516
258, 0.0753402, 2, 77, 50077, 243516
259, 0.0715732, 6, 73, 50109, 243516
260, 0.0679945, 4, 76, 49947, 243516
261, 0.0645948, 5, 76, 49927, 243516
262, 0.061365, 1, 81, 50304, 243516
263, 0.0582968, 4, 79, 50404, 243516
264, 0.0553819, 3, 80, 50404, 243516
265, 0.0526128, 5, 79, 50084, 243516
266, 0.0499822, 1, 84, 50084, 243516
267, 0.0474831, 3, 83, 50084, 243516
268, 0.0451089, 3, 84, 49558, 243516
269, 0.0428535, 4, 84, 49964, 243516
270, 0.0407108, 6, 83, 50153, 243516
271, 0.0386753, 3, 86, 50413, 243516
272, 0.0367415, 5, 85, 50413, 243516
273, 0.0349044, 2, 89, 50413, 243516
274, 0.0331592, 5, 87, 50413, 243516
275, 0.0315013, 4, 89, 50413, 243516
276, 0.0299262, 3, 91, 50357, 243516
277, 0.0284299, 2, 93, 50357, 243516
278, 0.0270084, 7, 89, 50234, 239056
279, 0.025658, 4, 93, 49900, 239056
280, 0.0243751, 4, 94, 49900, 239056
281, 0.0231563, 7, 92, 49811, 236826
282, 0.0219985, 3, 97, 49811, 236826
283, 0.0208986, 6, 95, 49815, 236826
284, 0.0198536, 3, 99, 49811, 236826
285, 0.018861, 6, 97, 49811, 236826
286, 0.0179179, 6, 98, 50007, 236826
287, 0.017022, 6, 99, 49939, 236826
288, 0.0161709, 3, 103, 49911, 236826
289, 0.0153624, 4, 103, 49979, 236826
290, 0.0145943, 7, 101, 49979, 236826
291, 0.0138645, 6, 103, 49922, 236826
292, 0.0131713, 4, 106, 49922, 236826
293, 0.0125127, 4, 107, 49854, 236826
294, 0.0118871, 4, 108, 49854, 236826
295, 0.0112928, 8, 105, 49882, 236826
296, 0.0107281, 5, 110, 49805, 236826
297, 0.0101917, 4, 112, 49799, 236826
