Iteration, Temperature, AcceptedMoves, RejectedMoves, Wirelength(HPWL), Area
47, 3778.73, 4, 6, 141584, 470592
48, 3589.79, 6, 4, 151465, 530550
49, 3410.3, 7, 3, 146205, 514710
50, 3239.79, 6, 4, 154396, 528750
51, 3077.8, 5, 5, 152256, 522693
52, 2923.91, 11, 0, 149644, 487692
53, 2777.71, 4, 7, 162086, 543220
54, 2638.83, 11, 0, 152468, 503757
55, 2506.89, 1, 10, 152259, 559614
56, 2381.54, 7, 4, 153640, 514532
57, 2262.47, 8, 3, 151985, 537156
58, 2149.34, 11, 0, 135525, 426454
59, 2041.87, 4, 7, 142184, 490365
60, 1939.78, 8, 3, 132793, 462808
61, 1842.79, 2, 10, 145303, 533520
62, 1750.65, 8, 4, 148178, 549690
63, 1663.12, 8, 4, 143503, 573581
64, 1579.96, 9, 3, 160143, 607410
65, 1500.97, 11, 1, 154864, 590238
66, 1425.92, 1, 11, 158860, 609840
67, 1354.62, 9, 3, 145261, 555783
68, 1286.89, 10, 2, 149538, 520056
69, 1222.55, 6, 6, 137534, 489027
70, 1161.42, 1, 12, 141887, 551661
71, 1103.35, 12, 1, 158385, 547274
72, 1048.18, 9, 4, 158756, 533952
73, 995.771, 5, 8, 143681, 492000
74, 945.983, 12, 1, 134615, 451528
75, 898.684, 7, 6, 132506, 436010
76, 853.749, 7, 6, 125760, 385332
77, 811.062, 2, 11, 127327, 408804
78, 770.509, 7, 7, 125496, 405648
79, 731.983, 1, 13, 129508, 410856
80, 695.384, 2, 12, 129372, 410856
81, 660.615, 4, 10, 127893, 422244
82, 627.584, 11, 3, 131512, 413440
83, 596.205, 6, 8, 130359, 397068
84, 566.395, 9, 5, 130295, 399840
85, 538.075, 6, 8, 123014, 376554
86, 511.171, 6, 9, 123629, 351568
87, 485.613, 4, 11, 123740, 350984
88, 461.332, 7, 8, 126146, 360525
89, 438.265, 4, 11, 128669, 362056
90, 416.352, 3, 12, 126646, 350205
91, 395.535, 2, 13, 124823, 352098
92, 375.758, 7, 8, 123156, 351430
93, 356.97, 5, 11, 122136, 350808
94, 339.121, 4, 12, 126162, 339405
95, 322.165, 2, 14, 127102, 339405
96, 306.057, 5, 11, 123568, 344896
97, 290.754, 1, 15, 126058, 351236
98, 276.217, 3, 13, 129826, 355284
99, 262.406, 6, 11, 123040, 340860
100, 249.285, 2, 15, 128922, 340860
101, 236.821, 4, 13, 125072, 330525
102, 224.98, 3, 14, 123853, 319995
103, 213.731, 2, 15, 123365, 317984
104, 203.045, 2, 15, 122103, 320416
105, 192.892, 5, 13, 121863, 318549
106, 183.248, 4, 14, 117410, 306306
107, 174.085, 4, 14, 115159, 295086
108, 165.381, 3, 15, 115273, 286144
109, 157.112, 2, 16, 114473, 280064
110, 149.256, 3, 15, 115433, 280064
111, 141.794, 3, 16, 116364, 281705
112, 134.704, 6, 13, 114746, 283513
113, 127.969, 2, 17, 114292, 283513
114, 121.57, 4, 15, 114125, 283513
115, 115.492, 0, 19, 114125, 283513
116, 109.717, 2, 18, 114629, 278300
117, 104.231, 3, 17, 113653, 278300
118, 99.0197, 3, 17, 112761, 278850
119, 94.0688, 2, 18, 112784, 278850
120, 89.3653, 3, 17, 112168, 274567
121, 84.8971, 1, 20, 112168, 274567
122, 80.6522, 0, 21, 112168, 274567
123, 76.6196, 1, 20, 112168, 274567
124, 72.7886, 1, 20, 113255, 272734
125, 69.1492, 0, 21, 113255, 272734
126, 65.6917, 4, 18, 114064, 275770
127, 62.4071, 4, 18, 113535, 275429
128, 59.2868, 2, 20, 116082, 274407
129, 56.3224, 2, 20, 118108, 276018
130, 53.5063, 2, 20, 117572, 276018
131, 50.831, 2, 21, 116521, 276018
132, 48.2895, 3, 20, 115812, 273870
133, 45.875, 1, 22, 115946, 266713
134, 43.5812, 2, 21, 115977, 266713
135, 41.4022, 3, 20, 115912, 266713
136, 39.3321, 2, 22, 114594, 262122
137, 37.3655, 1, 23, 113396, 262122
138, 35.4972, 2, 22, 113396, 262122
139, 33.7223, 1, 23, 114105, 262122
140, 32.0362, 1, 24, 114105, 262122
141, 30.4344, 2, 23, 113830, 262122
142, 28.9127, 4, 21, 112006, 258184
143, 27.467, 1, 24, 111772, 258184
144, 26.0937, 3, 23, 111637, 257712
145, 24.789, 1, 25, 110604, 252520
146, 23.5496, 0, 26, 110604, 252520
147, 22.3721, 0, 26, 110604, 252520
148, 21.2535, 1, 26, 109750, 252520
149, 20.1908, 1, 26, 109750, 252520
150, 19.1813, 0, 27, 109750, 252520
151, 18.2222, 0, 27, 109750, 252520
152, 17.3111, 1, 27, 110433, 252520
153, 16.4455, 0, 28, 110433, 252520
154, 15.6233, 1, 27, 110965, 252520
155, 14.8421, 3, 26, 110953, 252520
156, 14.1, 5, 24, 112308, 252520
157, 13.395, 1, 28, 112732, 251985
158, 12.7252, 2, 27, 114143, 251985
159, 12.089, 3, 27, 114018, 250572
160, 11.4845, 2, 28, 113625, 250572
161, 10.9103, 3, 27, 110974, 250572
162, 10.3648, 1, 30, 111568, 250572
163, 9.84655, 2, 29, 111568, 250572
164, 9.35422, 0, 31, 111568, 250572
165, 8.88651, 1, 30, 111617, 250572
166, 8.44218, 1, 31, 111638, 250572
167, 8.02008, 1, 31, 111638, 250572
168, 7.61907, 1, 31, 111638, 250572
169, 7.23812, 1, 32, 111080, 247977
170, 6.87621, 2, 31, 111071, 247977
171, 6.5324, 2, 31, 110988, 247977
172, 6.20578, 2, 32, 110762, 247977
173, 5.89549, 1, 33, 110762, 247977
174, 5.60072, 1, 33, 110372, 247977
175, 5.32068, 4, 31, 110507, 246100
176, 5.05465, 2, 33, 110515, 246100
177, 4.80192, 1, 34, 110330, 246100
178, 4.56182, 2, 34, 110129, 244260
179, 4.33373, 2, 34, 110129, 244260
180, 4.11704, 2, 34, 109949, 244260
181, 3.91119, 1, 36, 109949, 244260
182, 3.71563, 2, 35, 109878, 244260
183, 3.52985, 2, 36, 110345, 244260
184, 3.35336, 3, 35, 110097, 244260
185, 3.18569, 1, 37, 110097, 244260
186, 3.0264, 1, 38, 110391, 244260
187, 2.87508, 5, 34, 110718, 244260
188, 2.73133, 0, 39, 110718, 244260
189, 2.59476, 3, 37, 110123, 244260
190, 2.46503, 2, 38, 109842, 244260
191, 2.34177, 0, 41, 109842, 244260
192, 2.22469, 1, 40, 109870, 244260
193, 2.11345, 3, 38, 109945, 244260
194, 2.00778, 3, 39, 109308, 244260
195, 1.90739, 3, 39, 109652, 244260
196, 1.81202, 6, 37, 108368, 244260
197, 1.72142, 2, 41, 107948, 244260
198, 1.63535, 2, 42, 107645, 244260
199, 1.55358, 3, 41, 107710, 244260
200, 1.4759, 2, 42, 108750, 244260
201, 1.40211, 2, 43, 109530, 244260
202, 1.332, 3, 42, 108775, 244260
203, 1.2654, 2, 44, 105754, 243729
204, 1.20213, 6, 40, 105929, 242667
205, 1.14202, 5, 42, 105431, 242667
206, 1.08492, 3, 44, 105411, 242667
207, 1.03068, 5, 43, 106840, 239076
208, 0.979143, 0, 48, 106840, 239076
209, 0.930186, 1, 48, 107073, 239076
210, 0.883677, 4, 45, 106899, 235752
211, 0.839493, 1, 48, 106893, 235752
212, 0.797518, 2, 48, 106893, 235752
213, 0.757642, 2, 48, 106893, 235752
214, 0.71976, 3, 48, 108744, 234201
215, 0.683772, 1, 50, 108858, 234201
216, 0.649584, 3, 49, 108818, 233684
217, 0.617105, 2, 50, 108818, 233684
218, 0.586249, 3, 50, 108706, 233684
219, 0.556937, 5, 49, 108668, 233684
220, 0.52909, 1, 53, 108633, 233684
221, 0.502635, 2, 53, 108665, 233684
222, 0.477504, 3, 52, 108665, 233684
223, 0.453629, 3, 53, 108290, 233684
224, 0.430947, 5, 51, 108588, 233684
225, 0.4094, 4, 53, 108270, 233684
226, 0.38893, 3, 54, 107682, 233684
227, 0.369483, 2, 56, 107682, 233684
228, 0.351009, 3, 55, 108644, 232328
229, 0.333459, 5, 54, 108699, 232328
230, 0.316786, 6, 54, 108353, 232328
231, 0.300946, 1, 59, 108484, 232328
232, 0.285899, 3, 58, 108496, 232328
233, 0.271604, 2, 59, 108576, 232328
234, 0.258024, 3, 59, 109310, 232328
235, 0.245123, 4, 59, 109015, 232328
236, 0.232867, 3, 60, 108725, 232328
237, 0.221223, 4, 60, 109015, 232328
238, 0.210162, 4, 61, 108425, 232328
239, 0.199654, 1, 64, 108609, 232328
240, 0.189671, 5, 61, 107713, 230972
241, 0.180188, 3, 64, 108304, 230972
242, 0.171178, 0, 67, 108304, 230972
243, 0.162619, 5, 63, 108852, 230972
244, 0.154488, 1, 68, 108852, 230972
245, 0.146764, 0, 69, 108852, 230972
246, 0.139426, 1, 69, 108852, 230972
247, 0.132455, 3, 68, 108741, 230972
248, 0.125832, 2, 69, 108547, 230972
249, 0.11954, 3, 69, 108444, 230972
250, 0.113563, 5, 68, 108395, 230972
251, 0.107885, 6, 67, 109005, 230972
252, 0.102491, 1, 73, 109285, 230972
253, 0.0973663, 3, 72, 109067, 230972
254, 0.092498, 3, 73, 109950, 230972
255, 0.0878731, 5, 71, 109667, 230972
256, 0.0834794, 5, 72, 109848, 230972
257, 0.0793054, 2, 76, 109293, 230068
258, 0.0753402, 3, 76, 106651, 229050
259, 0.0715732, 1, 78, 106534, 229050
260, 0.0679945, 5, 75, 106771, 229050
261, 0.0645948, 6, 75, 106714, 229050
262, 0.061365, 2, 80, 106618, 229050
263, 0.0582968, 2, 81, 106581, 229050
264, 0.0553819, 4, 79, 106689, 229050
265, 0.0526128, 5, 79, 106623, 229050
266, 0.0499822, 3, 82, 106458, 229050
267, 0.0474831, 3, 83, 106311, 229050
268, 0.0451089, 4, 83, 105617, 227700
269, 0.0428535, 7, 81, 106424, 227700
270, 0.0407108, 6, 83, 106146, 227700
271, 0.0386753, 3, 86, 105900, 227700
272, 0.0367415, 6, 84, 106133, 227700
273, 0.0349044, 5, 86, 105968, 227700
274, 0.0331592, 4, 88, 106059, 227250
275, 0.0315013, 7, 86, 106206, 227250
276, 0.0299262, 2, 92, 106206, 227250
277, 0.0284299, 4, 91, 106336, 227250
278, 0.0270084, 1, 95, 106336, 227250
279, 0.025658, 6, 91, 106332, 227250
280, 0.0243751, 0, 98, 106332, 227250
281, 0.0231563, 8, 91, 105768, 227250
282, 0.0219985, 6, 94, 105768, 227250
283, 0.0208986, 2, 99, 105768, 227250
284, 0.0198536, 9, 93, 105911, 227250
285, 0.018861, 4, 99, 105902, 227250
286, 0.0179179, 6, 98, 106088, 226800
287, 0.017022, 5, 100, 105550, 226800
288, 0.0161709, 3, 103, 105331, 226350
289, 0.0153624, 4, 103, 105341, 226350
290, 0.0145943, 4, 104, 105502, 226350
291, 0.0138645, 6, 103, 105320, 226350
292, 0.0131713, 7, 103, 105185, 226350
293, 0.0125127, 4, 107, 105140, 226350
294, 0.0118871, 2, 110, 105140, 226350
295, 0.0112928, 12, 101, 105214, 226350
296, 0.0107281, 5, 110, 105268, 226350
297, 0.0101917, 3, 113, 105222, 226350
